run_number,prompt_num,clean,corrupted,restored_token,restored
743,7405,"(' Europe', 0.4139400124549866)","(' the', 0.02778724394738674)",2,"[(' the', 0.04094007611274719), (' the', 0.022821782156825066), (' the', 0.019381973892450333), (' the', 0.003311161184683442), (' the', 0.06282807886600494), (' the', 0.09970460087060928), (' Africa', 0.0830991342663765), (' origin', 0.0006313675548881292), (' the', 0.02947171777486801), (' the', 0.04560993239283562), (' the', 0.014406120404601097), (' the', 0.02068488486111164), (' the', 0.026705889031291008), (' the', 0.017715243622660637), (' O', 0.007212506607174873), (' the', 0.009477587416768074), (' the', 0.12888756394386292), (' the', 0.14725907146930695), (' the', 0.020563358440995216), (' the', 0.0052123889327049255), (' the', 0.014833249151706696), (' the', 0.008173124864697456), (' the', 0.03382270038127899), (' the', 0.0339520201086998)]"
743,7405,"(' Europe', 0.4139400124549866)","(' the', 0.02778724394738674)",3,"[(' Europe', 0.23598776757717133), (' the', 0.03446314111351967), (' Europe', 0.20051221549510956), (' the', 0.1340709924697876), (' the', 0.02509509027004242), (' Great', 0.05072026699781418), (' the', 0.022097714245319366), (' the', 0.07600375264883041), (' the', 0.007710724137723446), (' the', 0.027964962646365166), (' the', 0.003481364343315363), (' Europe', 0.11685793101787567), (' South', 0.0228203684091568), (' the', 0.019400112330913544), (' the', 0.03120494820177555), (' the', 0.047918520867824554), (' the', 0.03611503913998604), (' the', 0.0614561103284359), (' the', 0.018351921811699867), (' the', 0.03039991669356823), (' the', 0.018067393451929092), (' the', 0.01920597068965435), (' the', 0.009122253395617008), (' the', 0.046239882707595825)]"
743,7405,"(' Europe', 0.4139400124549866)","(' the', 0.02778724394738674)",4,"[(' the', 0.10236488282680511), (' Africa', 0.009550574235618114), (' the', 0.08741369843482971), (' Ang', 0.009609613567590714), (' the', 0.0992739126086235), (' Africa', 0.036744747310876846), (' the', 0.01312137208878994), (' the', 0.045664358884096146), (' the', 0.1062091737985611), (' the', 0.014384596608579159), (' the', 0.06369934231042862), (' Europe', 0.538905918598175), (' the', 0.016520975157618523), (' Europe', 0.14378440380096436), (' the', 0.04607386514544487), (' Africa', 0.09533513337373734), (' the', 0.05236117169260979), (' Europe', 0.2084367722272873), (' the', 0.08608033508062363), (' the', 0.0641302615404129), (' the', 0.01606081612408161), (' the', 0.028917822986841202), (' the', 0.03147522732615471), (' the', 0.00874874647706747)]"
743,7405,"(' Europe', 0.4139400124549866)","(' the', 0.02778724394738674)",5,"[(' Europe', 0.08358380198478699), (' the', 0.03221556916832924), (' the', 0.004305046051740646), (' Africa', 0.15462391078472137), (' the', 0.0053028687834739685), (' the', 0.02750544250011444), (' the', 0.02569550834596157), (' the', 0.028901683166623116), (' the', 0.21102572977542877), (' the', 0.0036878460086882114), (' the', 0.024622371420264244), (' the', 0.0002680739853531122), (' the', 0.01806699112057686), (' the', 0.027594657614827156), (' the', 0.01613515429198742), (' the', 0.026323480531573296), (' the', 0.02315928041934967), (' the', 0.007233799435198307), (' the', 0.03000742197036743), (' the', 0.012520917691290379), (' the', 0.009215764701366425), (' the', 0.03630847483873367), (' the', 0.03522902727127075), (' the', 0.05570903420448303)]"
743,7405,"(' Europe', 0.4139400124549866)","(' the', 0.02778724394738674)",6,"[(' Ireland', 0.08193189650774002), (' the', 0.05248076841235161), (' the', 0.09827739745378494), (' the', 0.023255180567502975), (' the', 0.03362191468477249), (' the', 0.09145241230726242), (' the', 0.07191623002290726), (' origin', 0.013953625224530697), (' the', 0.18490713834762573), (' the', 0.051858577877283096), (' o', 0.0006768865860067308), (' Africa', 0.04816775023937225), (' the', 0.019998682662844658), (' the', 0.008499624207615852), (' the', 0.038513343781232834), (' the', 0.03346734121441841), (' the', 0.009905070997774601), (' Ar', 0.0006819006521254778), (' the', 0.0030426504090428352), (' Europe', 0.19176630675792694), (' the', 0.04780292883515358), (' the', 0.03341951593756676), (' the', 0.012793883681297302), (' the', 0.011585334315896034)]"
744,7412,"(' English', 0.1183648630976677)","(' a', 1.4791348803555593e-05)",0,"[(' a', 1.044169857777888e-05), (' a', 7.929623097879812e-05), (' a', 4.218929825583473e-05), (' a', 1.2094263183826115e-05), (' a', 1.3597644283436239e-05), (' a', 1.7968175598070957e-05), (' a', 1.78776044776896e-05), (' a', 1.9183480617357418e-05), (' a', 1.714621794235427e-05), (' a', 1.7834392565418966e-05), (' a', 2.0893774490104988e-05), (' a', 2.031484473263845e-05), (' a', 2.4574204871896654e-05), (' a', 3.116864536423236e-05), (' a', 3.426517287152819e-05), (' a', 1.3598456462204922e-05), (' a', 1.1015173186024185e-05), (' a', 1.100741883419687e-05), (' a', 1.1903868653462268e-05), (' a', 6.452116394939367e-06), (' the', 2.22860871872399e-05), (' a', 1.6745298125897534e-05), (' a', 2.430165113764815e-05), (' a', 2.7917409170186147e-05)]"
744,7412,"(' English', 0.1183648630976677)","(' a', 1.4791348803555593e-05)",1,"[(' a', 4.397477823658846e-05), (' a', 7.865904080972541e-06), (' a', 4.460031050257385e-05), (' a', 6.529185611725552e-06), (' a', 4.44819379481487e-05), (' a', 2.3769380277371965e-05), (' a', 3.8013793528079987e-05), (' a', 2.0877783754258417e-05), (' a', 9.633609806769527e-06), (' a', 2.117816620739177e-05), (' a', 7.5377511166152544e-06), (' a', 6.76354920869926e-06), (' a', 2.088194014504552e-05), (' a', 1.7778394976630807e-05), (' a', 1.2377996426948812e-05), (' a', 1.5329000234487467e-05), (' a', 3.2240212021861225e-05), (' a', 3.270800152677111e-05), (' a', 1.9790253645624034e-05), (' a', 3.17755329888314e-05), (' a', 2.4248834961326793e-05), (' a', 1.3614710042020306e-05), (' a', 3.2609492336632684e-05), (' a', 4.0435137634631246e-05)]"
744,7412,"(' English', 0.1183648630976677)","(' a', 1.4791348803555593e-05)",2,"[(' a', 0.00012229806452523917), (' a', 8.76553458510898e-05), (' a', 0.00038989720633253455), (' a', 0.00012266279372852296), (' a', 0.00018811252084560692), (' a', 0.00013104766549076885), (' a', 0.00012865886674262583), (' a', 2.9509723390219733e-05), (' a', 8.47150877234526e-05), (' a', 0.00016084533126559108), (' a', 0.0003729168092831969), (' a', 0.00014694989658892155), (' a', 3.8066747947596014e-05), (' a', 2.9565029763034545e-05), (' a', 2.2118741981103085e-05), (' a', 2.8390273655531928e-05), (' a', 4.565415292745456e-05), (' a', 4.289283970138058e-05), (' a', 5.956953827990219e-05), (' a', 1.8577997252577916e-05), (' a', 5.335202149581164e-05), (' a', 1.976667408598587e-05), (' a', 2.2804439140600152e-05), (' a', 1.0547973033681046e-05)]"
744,7412,"(' English', 0.1183648630976677)","(' a', 1.4791348803555593e-05)",3,"[(' a', 1.0847257726709358e-05), (' a', 2.333301199541893e-05), (' that', 1.7986452803597786e-05), (' a', 2.3358479666057974e-05), (' a', 5.708134995074943e-05), (' a', 3.24534994433634e-05), (' a', 0.0001553689653519541), (' a', 3.283318437752314e-05), (' a', 1.8190341506851837e-05), (' a', 2.7515845431480557e-05), (' a', 6.900216249050573e-05), (' a', 2.5616664061089978e-05), (' a', 3.4730444895103574e-05), (' a', 2.2979817003943026e-05), (' a', 9.238767233910039e-06), (' a', 1.5895482647465542e-05), (' a', 1.4020003618497867e-05), (' a', 2.0101249901927076e-05), (' a', 1.8126971554011106e-05), (' a', 2.4477485567331314e-05), (' a', 1.9371798771317117e-05), (' a', 2.31743815675145e-05), (' a', 2.53907546721166e-05), (' a', 1.378999058943009e-05)]"
745,7434,"(' Kabul', 0.3997166156768799)","(' the', 9.016845069709234e-06)",0,"[(' the', 6.958787707844749e-05), (' the', 1.4060508874536026e-05), (' the', 2.638306796143297e-05), (' the', 2.837922511389479e-05), (' the', 2.5592710244382033e-06), (' the', 3.971411206293851e-05), (' the', 5.128348493599333e-05), (' New', 1.3277373909659218e-05), (' the', 3.981899681093637e-06), (' the', 1.2392869393806905e-05), (' the', 1.2413510376063641e-05), (' the', 1.4695034451506217e-06), (' the', 1.5308982256101444e-05), (' the', 2.786862569337245e-05), (' the', 4.2713643779279664e-05), (' San', 1.2210060049255844e-05), (' the', 1.010926098388154e-05), (' the', 1.4112895769358147e-05), (' the', 3.972928425355349e-06), (' the', 2.0692670659627765e-05), (' the', 1.0001262126024812e-05), (' New', 1.4639796063420363e-05), (' the', 0.00011216751590836793), (' the', 4.5360934564087074e-06)]"
745,7434,"(' Kabul', 0.3997166156768799)","(' the', 9.016845069709234e-06)",1,"[(' the', 3.4069940738845617e-05), (' the', 1.690965837042313e-05), (' the', 2.469397077220492e-05), (' the', 7.006961095612496e-05), (' the', 2.4040680727921426e-05), (' the', 4.023614383186214e-05), (' New', 1.0170143468712922e-05), (' the', 8.445305866189301e-06), (' the', 3.8716276321792975e-05), (' the', 3.398464286874514e-06), (' the', 3.364682925166562e-06), (' the', 1.8940101654152386e-05), (' the', 4.820461981580593e-05), (' the', 6.364161527017131e-05), (' the', 2.3427041014656425e-05), (' the', 2.153674722649157e-05), (' the', 2.2301739591057412e-05), (' the', 8.640452506369911e-06), (' the', 1.8417504179524258e-05), (' the', 0.00018288425053469837), (' the', 4.542519309325144e-05), (' the', 5.606535069091478e-06), (' the', 1.4904499039403163e-05), (' the', 1.5638028344255872e-05)]"
745,7434,"(' Kabul', 0.3997166156768799)","(' the', 9.016845069709234e-06)",2,"[(' the', 2.8392856620484963e-05), (' the', 1.9030525436392054e-05), (' the', 2.792361192405224e-05), (' the', 5.930434781475924e-06), (' the', 1.93456271517789e-05), (' the', 5.9807214711327106e-05), (' the', 2.3201591830002144e-06), (' the', 1.4556322639691643e-05), (' the', 9.37673612497747e-05), (' the', 6.1648515838896856e-06), (' the', 0.00015724252443760633), (' the', 3.719904998433776e-05), (' the', 1.9299728592159227e-05), (' the', 2.9243563403724693e-05), (' the', 0.00011837520287372172), (' the', 6.127895176177844e-05), (' the', 8.039045496843755e-06), (' the', 4.954662927048048e-06), (' the', 2.28633543883916e-05), (' the', 1.8569046005723067e-05), (' the', 1.3575537195720244e-05), (' the', 1.3062527614238206e-05), (' New', 3.509478801788646e-06), (' the', 3.579639496820164e-06)]"
745,7434,"(' Kabul', 0.3997166156768799)","(' the', 9.016845069709234e-06)",3,"[(' the', 7.253992225741968e-05), (' the', 2.1047499103588052e-05), (' the', 2.2610311134485528e-05), (' the', 8.658062142785639e-06), (' the', 2.7410446818976197e-06), (' the', 1.7873820979730226e-05), (' the', 3.0835803954687435e-06), (' the', 1.1409337275836151e-05), (' the', 1.1856567994072975e-07), (' the', 3.167411023241584e-06), (' the', 4.460266154637793e-06), (' the', 6.165508239064366e-05), (' the', 6.590436214537476e-07), (' the', 2.4535373086109757e-05), (' the', 9.396498171554413e-06), (' the', 2.71489770966582e-05), (' the', 0.00013933624722994864), (' San', 3.4577482438180596e-05), (' New', 1.6780844816821627e-05), (' the', 2.9202458335930714e-06), (' the', 2.657188815646805e-05), (' the', 1.2974163837498054e-05), (' the', 2.637247962411493e-05), (' the', 8.014461855054833e-06)]"
745,7434,"(' Kabul', 0.3997166156768799)","(' the', 9.016845069709234e-06)",4,"[(' the', 2.5619154257583432e-05), (' the', 1.917330882861279e-05), (' the', 4.5662573029403575e-06), (' the', 1.638463800190948e-05), (' the', 1.6067351680248976e-05), (' the', 4.542793976725079e-05), (' the', 2.7023123038816266e-05), (' the', 3.3369537959515583e-06), (' the', 3.5725538509723265e-06), (' the', 1.442030134057859e-05), (' the', 2.3011472876532935e-05), (' the', 1.0355328413425013e-05), (' the', 8.521173185727093e-06), (' the', 7.351140851596938e-08), ('\n', 2.559048152761534e-05), (' the', 8.649866686027963e-06), (' the', 8.138321163642104e-07), (' the', 4.958457111570169e-07), (' the', 6.369398874994658e-07), (' the', 5.255100177237182e-07), (' the', 6.801303698011907e-06), (' the', 7.947158337628935e-06), (' the', 6.178932835609885e-06), (' the', 9.760652574186679e-06)]"
745,7434,"(' Kabul', 0.3997166156768799)","(' the', 9.016845069709234e-06)",5,"[(' the', 0.052537597715854645), (' the', 0.0717758908867836), (' the', 0.02811368554830551), (' the', 0.040775906294584274), (' the', 0.05653058737516403), (' the', 0.05366310477256775), (' the', 0.15107619762420654), (' the', 0.049370184540748596), (' the', 0.05945717170834541), (' the', 0.09707418084144592), (' the', 0.002189774764701724), (' the', 0.004021369386464357), (' the', 0.06465040892362595), (' the', 0.012131858617067337), (' the', 0.023460092023015022), (' the', 0.009201858192682266), (' the', 0.0006886181072331965), (' the', 0.0003816588723566383), (' the', 0.002635646378621459), (' the', 0.0026937229558825493), (' the', 0.0006613432778976858), (' San', 7.554707553936169e-05), (' the', 1.767903631844092e-05), (' the', 1.8699405700317584e-05)]"
746,7445,"(' Nissan', 0.2140083611011505)","(' the', 1.339380730769335e-07)",0,"[(' the', 4.28829480370041e-07), (' the', 2.6053003239212558e-06), (' the', 3.1803864430912654e-07), (' the', 2.4653489163029008e-05), (' the', 3.100560661550844e-06), (' the', 5.79211518925149e-05), (' the', 2.410669367236551e-06), (' the', 2.217764631495811e-06), (' the', 1.3386109003477031e-06), (' the', 4.440429620444775e-06), (' the', 1.015039742924273e-06), (' the', 8.906864650271018e-07), (' the', 6.34516581499156e-08), (' the', 2.1792507141071837e-06), (' the', 1.7114178945121239e-06), (' the', 9.837010111368727e-06), (' the', 1.057189092534827e-05), (' the', 8.145799256453756e-06), (' the', 2.5116725055340794e-07), (' the', 2.8063770514563657e-05), (' the', 1.3434812444756972e-06), (' the', 2.2240988073463086e-06), (' the', 1.0529718565521762e-05), (' the', 5.412710379459895e-06)]"
746,7445,"(' Nissan', 0.2140083611011505)","(' the', 1.339380730769335e-07)",1,"[(' the', 0.019328933209180832), (' the', 0.0035257700365036726), (' the', 0.0002570109791122377), (' the', 0.016982823610305786), (' the', 0.0004145326092839241), (' the', 0.00016757055709604174), (' the', 0.004099722020328045), (' the', 0.013843589462339878), (' the', 7.0509604483959265e-06), (' the', 0.004220377653837204), (' the', 1.1264472050243057e-05), (' the', 0.000606696994509548), (' the', 0.0008432381437160075), (' the', 3.344194556120783e-05), (' the', 0.0008241221075877547), (' the', 0.00012169859110144898), (' the', 4.12529225286562e-05), (' the', 7.3984456321340986e-06), (' the', 4.049476956424769e-06), (' the', 0.0002117186668328941), (' the', 5.37926061952021e-05), (' the', 4.3107297642563935e-06), (' the', 0.00018064935284201056), (' the', 3.3741784477570036e-07)]"
746,7445,"(' Nissan', 0.2140083611011505)","(' the', 1.339380730769335e-07)",2,"[(' the', 2.578259773144964e-05), (' the', 4.266926225682255e-07), (' the', 1.218945385517145e-06), (' the', 4.051153518958017e-05), (' the', 6.975639280426549e-06), (' the', 1.1328728760418016e-05), (' the', 3.4479014630051097e-06), (' the', 0.0008541182614862919), (' the', 7.158424978115363e-06), (' the', 8.024375711102039e-05), (' the', 6.247895726119168e-06), (' the', 7.535300937888678e-06), (' the', 0.0005091540515422821), (' the', 8.192712812160607e-06), (' the', 3.5277462302474305e-05), (' the', 2.1029025276675384e-07), (' the', 5.189721832721261e-06), (' the', 1.4436722040045424e-07), (' the', 2.0039237824676093e-06), (' the', 3.930785896955058e-05), (' the', 1.7957439695237554e-06), (' the', 1.5492588545384933e-06), (' the', 7.456662842741935e-06), (' the', 5.622530920845747e-07)]"
746,7445,"(' Nissan', 0.2140083611011505)","(' the', 1.339380730769335e-07)",3,"[(' the', 2.1536036001634784e-05), (' the', 8.883343980414793e-07), (' the', 6.718109216308221e-05), (' the', 1.5156931567616994e-06), (' the', 6.137328455224633e-05), (' the', 5.111317295813933e-05), (' the', 0.0007514319731853902), (' the', 0.0001384411152685061), (' the', 0.00023832258011680096), (' a', 1.4725725350217544e-06), (' the', 0.0006439961725845933), (' the', 0.00018449434719514102), (' the', 0.0009753123740665615), (' the', 0.0018800648394972086), (' the', 2.9964070563437417e-05), (' the', 2.159071300411597e-06), (' the', 4.937000630889088e-05), (' the', 0.0012113918783143163), (' the', 1.777709439920727e-05), (' the', 0.0006425617029890418), (' the', 7.13100380380638e-05), (' the', 4.360625553090358e-06), (' the', 1.7379346672896645e-07), (' the', 5.6171440832031294e-08)]"
